20201028002659001,3727.03278,N,12639.42275,E,59.2,M
20201028002659096,3727.03277,N,12639.42274,E,59.2,M
20201028002659203,3727.03280,N,12639.42275,E,59.2,M
20201028002659295,3727.03280,N,12639.42274,E,59.2,M
20201028002659397,3727.03285,N,12639.42278,E,59.1,M
20201028002659492,3727.03284,N,12639.42275,E,59.1,M
20201028002659601,3727.03287,N,12639.42278,E,59.1,M
20201028002659698,3727.03289,N,12639.42278,E,59.0,M
20201028002659794,3727.03291,N,12639.42279,E,59.1,M
20201028002659890,3727.03292,N,12639.42279,E,59.0,M
20201028002659996,3727.03294,N,12639.42279,E,59.0,M
20201028002700104,3727.03295,N,12639.42280,E,59.0,M
20201028002700195,3727.03297,N,12639.42279,E,59.0,M
20201028002700300,3727.03298,N,12639.42280,E,59.0,M
20201028002700403,3727.03301,N,12639.42281,E,58.9,M
20201028002700503,3727.03302,N,12639.42280,E,59.0,M
20201028002700600,3727.03302,N,12639.42280,E,59.0,M
20201028002700696,3727.03303,N,12639.42279,E,59.0,M
20201028002700796,3727.03304,N,12639.42279,E,59.0,M
20201028002700893,3727.03309,N,12639.42280,E,58.9,M
20201028002700995,3727.03308,N,12639.42279,E,59.0,M
20201028002701103,3727.03307,N,12639.42278,E,59.0,M
20201028002701200,3727.03310,N,12639.42278,E,58.9,M
20201028002701297,3727.03311,N,12639.42278,E,59.0,M
20201028002701402,3727.03313,N,12639.42278,E,59.0,M
20201028002701505,3727.03314,N,12639.42277,E,59.0,M
20201028002701598,3727.03316,N,12639.42278,E,59.0,M
20201028002701701,3727.03317,N,12639.42278,E,59.0,M
20201028002701796,3727.03318,N,12639.42277,E,59.0,M
20201028002701902,3727.03320,N,12639.42279,E,59.0,M
20201028002701997,3727.03323,N,12639.42280,E,58.9,M
20201028002702102,3727.03323,N,12639.42278,E,59.0,M
20201028002702198,3727.03328,N,12639.42281,E,58.9,M
20201028002702300,3727.03328,N,12639.42279,E,58.9,M
20201028002702396,3727.03331,N,12639.42281,E,59.0,M
20201028002702500,3727.03332,N,12639.42281,E,59.0,M
20201028002702587,3727.03335,N,12639.42281,E,58.9,M
